tract_id,house_num,shape_area,shape_length,target
17031340500,260,766802.4888758925,57389.845883282214,0
17031350100,11,260295.6213720386,8194.555198166061,0
17031350400,27,352505.4276884516,14678.182663528514,0
17031351000,52,897619.6481407812,28785.116620457495,0
17031360200,64,533082.718273832,23387.65944432198,0
17031380100,244,893800.5904023591,54645.65563452635,0
17031380200,114,477301.30875428254,28189.107460034887,0
17031380500,32,243454.87554990273,12380.730451131489,0
17031381200,154,724092.8169337566,40361.521880626795,0
17031381400,162,799129.54092123,48869.50550838016,0
17031381500,39,605434.3163097474,22718.95734849981,0
17031381900,89,501636.4457518988,25261.439021700407,0
17031390200,138,748593.8814017645,40569.4823944583,0
17031390300,93,1393659.776574518,50124.24302220416,0
17031390400,137,975705.7887528285,50336.25860786206,0
17031390500,192,917498.8740452568,57842.49345244699,0
17031390600,195,1215025.7137696831,55991.258876261374,0
17031390700,139,1495648.2607557522,51013.44563436812,0
17031400300,165,1031636.0185123105,53471.638252451245,0
17031400400,137,702194.0919570001,41040.67943277526,0
17031400800,159,1101118.769503783,55764.3380398897,0
17031410100,46,733161.1467475424,24144.363170745553,0
17031410200,43,292282.30864284455,15707.084933820446,0
17031410600,137,904148.8884040555,45890.582675213715,0
17031410700,140,1140112.8350598982,52608.166627969425,0
17031410800,115,1550076.4236551924,56399.85893119805,0
17031410900,82,1188809.1851350197,47559.09643987269,0
17031411000,91,1182827.2049444506,41051.405202618844,0
17031411100,136,958357.5819649643,48352.689569765585,0
17031411200,228,1555376.134359369,70080.33268824984,0
17031420100,69,955031.7279906266,31893.177434846275,0
17031420300,100,1199102.6657166411,40296.9500686758,0
17031420500,285,833656.583752129,62073.61748530937,0
17031420600,260,749426.4910814039,59431.77507289209,0
17031420700,717,1645457.6842190283,141506.31941344665,0
17031430101,327,1541701.4296194771,94218.96155524281,0
17031430102,102,946638.5392866058,47292.64439978994,0
17031430200,647,2441375.475385252,159236.9893988548,0
17031430300,332,1296226.7223947654,78152.42423044772,0
17031430400,761,1880009.9777056416,138818.9746912221,0
17031430500,433,1486692.2132145371,104130.40028919672,0
17031430700,106,671082.0498129014,37059.45779094896,0
17031430800,537,1324407.6820703978,106392.3238267022,0
17031431200,1367,2652978.5279822173,245234.8669086489,0
17031431301,487,1557829.772923141,114991.57845039158,0
17031431302,378,1608133.3389770603,102344.20278371965,0
17031431400,472,3104347.8913129987,139801.69813178809,0
17031440102,585,1974136.1814336427,132182.67840851707,0
17031440201,766,1907296.905041905,165854.7184831777,0
17031440202,1017,2896625.378075638,200267.90973627317,0
17031440300,2403,4319317.979099517,401547.6051698124,0
17031440600,1301,1816182.0524589054,188984.33930372226,0
17031440700,770,1240527.95973346,117477.8203021794,0
17031450300,2026,5225988.349449541,357602.5921451757,0
17031460100,871,1702669.873943198,158648.1381197671,0
17031460301,937,1761626.373331719,170081.9279324233,0
17031460302,1037,1886852.7638722186,184375.04516442597,0
17031460400,1291,2303506.0959919095,221046.73833348555,0
17031470100,1224,6751692.26385075,275113.5112044497,0
17031480100,1458,2506905.591161883,237894.36404519033,0
17031480200,652,1184186.002663322,107689.29676074316,0
17031480300,712,1456124.3801121577,122506.97956686426,0
17031480400,3846,6637675.760660984,628856.1399536696,0
17031480500,1625,2720437.455388984,258220.03841824672,0
17031490300,1176,1846894.5417465246,185437.4802443336,0
17031490400,563,873159.5861668813,90401.67154774404,0
17031490500,1232,3038862.026727343,211512.65857560656,0
17031490700,1580,2302163.709508883,250420.28245720186,0
17031490800,1931,2678528.6039502104,283258.53147395654,0
17031490901,1047,2172565.9173876215,185073.54800186344,0
17031490902,2429,3557920.8702402893,363855.47589823406,0
17031491000,1825,3565237.022880612,300801.55337552226,0
17031491100,2584,4309925.997142892,411427.7113069417,0
17031491200,1160,2298334.724331835,200627.4049185518,0
17031491300,902,1641299.5372471479,148764.80128612934,0
17031491400,736,2244892.102535533,159167.54517630127,0
17031500100,1751,12697568.896872811,410055.65445825795,0
17031510200,1527,2469045.4406523304,229356.5292937755,0
17031510300,1890,5735744.213023684,340874.4203411238,0
17031520400,1906,3503790.1793691614,320329.6858018757,0
17031520500,2722,3673169.698961658,391871.3239691616,0
17031520600,1255,2491856.238993119,200645.77659597265,0
17031530200,1949,3299216.4545668466,323327.8198398134,0
17031530300,2339,4612046.301968552,399095.8814349691,0
17031530400,1183,2477621.5221374547,193537.48111917492,0
17031530501,2165,3602002.8148685936,362892.6198803319,0
17031530502,916,1420979.2262739385,138535.81772541523,0
17031530503,3171,5066034.9216903495,474903.7971518759,0
17031530600,1210,2339028.1608174834,194988.1957596642,0
17031560100,569,1847412.4534251946,105653.61530106631,0
17031560200,956,1437603.3603124903,143894.4233565008,0
17031560300,1813,2355529.226028927,260214.76016146026,0
17031560400,828,1198909.6073062634,124380.81073692162,0
17031560700,1678,2904540.944068116,268296.8971024596,0
17031560800,3253,5333751.832247024,504751.93249535945,0
17031560900,3538,4958362.130470823,528524.4595395213,0
17031561000,3553,5238228.146487745,540198.4965790956,0
17031561100,3629,5421132.327872617,546499.9475116073,0
17031570100,666,5146375.032358588,166617.8421099798,0
17031570300,1965,5454467.100443277,352202.2079288376,0
17031570400,510,2984273.7767747454,116947.60024176931,0
17031570500,846,1800448.0890590046,143467.83534129662,0
17031580100,968,5149323.560639003,212330.85867292882,0
17031580200,1003,3465089.505738312,190666.83718491913,0
17031580300,659,2882609.3305687765,125076.9066435811,0
17031580501,1221,2188282.176721055,195235.57623654342,0
17031580502,1317,2492617.5993280835,227849.5829924189,0
17031580700,1523,2071211.7600773366,237884.4959401204,0
17031580800,390,671998.4572649839,61330.16252994655,0
17031590500,498,1139460.7365651329,94272.97174456458,0
17031590600,768,1460715.8901280034,139744.93927278812,0
17031590700,671,3282966.9449358494,160283.78825299133,0
17031600400,912,1501112.5112245604,160346.20097204088,0
17031600900,701,1594668.0454284805,132920.30260241075,0
17031610400,175,548832.8058490012,42396.953724990235,0
17031610800,605,878699.4105331997,90855.70698324637,0
17031611700,419,760518.8377245099,75007.82045640671,0
17031611800,468,862891.4100543088,85585.47183911526,0
17031611900,375,1009371.4895958458,79653.22980707731,0
17031612000,412,749515.265063425,76522.15269399594,0
17031612100,334,632414.9811857599,58602.22925388461,0
17031620100,1822,3122142.839584129,277064.2400339589,0
17031620200,917,2564310.5793459574,160530.563385216,0
17031620300,2409,3519065.862131465,357894.79657242756,0
17031620400,1467,2167315.2267760583,210992.37218004657,0
17031630300,1546,4183017.2269236417,277065.5869242224,0
17031630500,1521,2471029.717968363,249481.24774518533,0
17031630800,1982,3310951.6378044924,331812.56518947927,0
17031630900,1614,2844256.440571477,264960.4865486816,0
17031640100,501,838567.7656137918,81798.90474286591,0
17031640300,3642,5823540.034284949,568610.6515488112,0
17031640400,2068,8196484.974524535,398406.3704190335,0
17031640500,1525,2808936.675496601,244139.6485341285,0
17031640600,1594,2745608.3166492605,249446.96494512504,0
17031640700,1418,2111979.3919494227,206450.66195197572,0
17031640800,797,1122085.092383459,120945.41447836248,0
17031650200,2668,3973781.1275216043,410460.222184758,0
17031650301,2353,3665825.3143882873,362964.17504690983,0
17031650302,1537,2254670.484121536,220503.31721942438,0
17031650400,2721,3640340.8111333563,383503.44879280985,0
17031650500,1768,24836641.892878752,496514.11470054794,0
17031660301,381,837600.57293134,72178.68282715903,0
17031660302,1361,2766691.4065648336,249834.20967902004,0
17031660800,1627,3261143.7632022146,298144.6012254304,0
17031660900,1261,3235201.313445543,244852.50074395305,0
