,Own children of the householder 6 to 17 years,YEAR OF ENTRY Foreign born,Median age (years),GROSS RENT Occupied units paying rent Median (dollars),Sex ratio (males per 100 females),"Educational services, and health care and social assistance",relation_max_fee,White,ROOM Median rooms,Hispanic or Latino (of any race),Mean household income (dollars),VALUE Median (dollars),Mean travel time to work (minutes),Total population,Rental vacancy rate,relation_min_fee,HOUSING TENURE Renter-occupied,"Arts, entertainment, and recreation, and accommodation and food services",SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),Own children of the householder under 6 years,label,INTPTLONG,INTPTLAT,geoid
1699,1397.0,1989.0,,2357.0,97.5,0.28,2613.0,0.53,7.2,0.28,161786.0,625500.0,43.8,7005.0,0.0,1533.0,0.15,0.05,999.0,3381.0,639.0,0.0,-118.4411518,34.3909956,6037920043.0
1700,401.0,489.0,,1568.0,127.5,0.18,2663.0,0.67,5.9,0.2,113915.0,460100.0,43.0,2552.0,13.6,1085.0,0.14,0.12,548.0,2142.0,212.0,0.0,-118.5164043,34.4435485,6037920044.0
1701,823.0,850.0,,2663.0,91.8,0.25,2950.0,0.77,6.5,0.24,136142.0,530700.0,31.1,4472.0,0.0,1568.0,0.09,0.09,728.0,2762.0,205.0,0.0,-118.5168986,34.4533926,6037920045.0
1702,911.0,1081.0,,1202.0,102.6,0.16,2950.0,0.73,5.2,0.37,95317.0,380900.0,35.5,5387.0,2.3,1402.0,0.44,0.09,346.0,2774.0,476.0,0.0,-118.6002394,34.6330733,6037920102.0
1703,409.0,404.0,,2464.0,89.2,0.19,2810.0,0.82,7.1,0.2,141082.0,549500.0,31.9,2966.0,0.0,1125.0,0.05,0.15,744.0,2609.0,230.0,0.0,-118.743322,34.5728918,6037920104.0
1704,645.0,904.0,,1125.0,101.5,0.2,2810.0,0.7,5.4,0.65,96721.0,329200.0,34.0,3573.0,6.4,1538.6825581395349,0.16,0.09,546.0,1948.0,258.0,0.0,-118.6737987,34.4444857,6037920106.0
1705,1129.0,992.0,,2191.0,89.9,0.2,2425.0,0.69,5.6,0.2,123501.0,569700.0,38.0,5835.0,3.5,1538.6825581395349,0.37,0.1,763.0,2598.0,363.0,0.0,-118.553452,34.4529062,6037920109.0
1706,628.0,560.0,,1912.0,111.7,0.19,2425.0,0.77,6.9,0.13,174333.0,660100.0,37.5,3093.0,0.0,1538.6825581395349,0.31,0.05,1015.0,3075.0,107.0,0.0,-118.5457329,34.4462512,6037920110.0
1707,431.0,297.0,,2281.0,98.0,0.31,2558.0,0.7,6.0,0.26,121310.0,487300.0,38.1,2995.0,0.0,1538.6825581395349,0.12,0.13,631.0,2438.0,146.0,0.0,-118.5384384,34.4524557,6037920111.0
1708,702.0,551.0,,1538.6825581395349,106.3,0.25,2281.0,0.79,6.2,0.23,138146.0,559800.0,37.5,4279.0,0.0,1085.0,0.23,0.07,673.0,2590.0,229.0,0.0,-118.5391687,34.4354255,6037920112.0
1709,1239.0,1211.0,,2001.0,80.5,0.29,2191.0,0.65,5.0,0.18,118153.0,587600.0,32.4,6723.0,0.0,1538.6825581395349,0.55,0.12,681.0,2964.0,608.0,0.0,-118.5622123,34.4314745,6037920114.0
1710,681.0,641.0,,1576.0,101.0,0.2,2046.0,0.65,5.9,0.21,131324.0,551100.0,34.1,4026.0,0.0,1538.6825581395349,0.25,0.11,741.0,3091.0,416.0,0.0,-118.5500603,34.4257895,6037920115.0
1711,897.0,1057.0,,2063.0,92.5,0.18,2810.0,0.67,6.2,0.24,123075.0,483600.0,29.9,5289.0,0.0,1125.0,0.08,0.1,786.0,2572.0,438.0,0.0,-118.632867,34.4800598,6037920116.0
1712,1304.0,1132.0,,2810.0,91.9,0.27,2412.0,0.72,6.7,0.26,130436.0,531900.0,34.9,6169.0,0.0,1125.0,0.1,0.09,668.0,2639.0,448.0,0.0,-118.622565,34.459244,6037920118.0
1713,477.0,331.0,,1538.6825581395349,96.6,0.24,2810.0,0.82,7.7,0.25,142047.0,607600.0,37.1,1978.0,0.0,1125.0,0.06,0.05,1055.0,3155.0,103.0,0.0,-118.6354865,34.4636693,6037920119.0
1714,0.0,673.0,,1538.6825581395349,52330.0,0.202386167146974,1978.0,0.48,4.667609699769055,0.57,88101.58131487889,569234.468339307,31.60098095787652,5243.0,3.0756055363321826,1155.0,0.5461556195965418,0.1127780979827093,607.726253298153,2403.218731117825,0.0,0.0,-117.1428842,32.7860364,6073009202.0
1715,249.0,439.0,,2290.0,94.9,0.29,3198.0,0.67,4.7,0.32,159341.0,569234.468339307,31.5,1616.0,8.8,1738.0,0.52,0.08,904.0,3857.0,95.0,0.0,-118.6106718,34.3160081,6037920303.0
1716,569.0,732.0,,1476.0,86.6,0.27,1694.0,0.78,4.9,0.22,117779.0,664900.0,30.5,4966.0,5.7,1167.0,0.53,0.1,936.0,3041.0,353.0,0.0,-118.5258812,34.3629821,6037920312.0
1717,1045.0,970.0,,1643.0,99.7,0.21,1949.0,0.79,6.0,0.43,119091.0,526400.0,30.4,5800.0,0.0,1167.0,0.22,0.13,566.0,2432.0,415.0,0.0,-118.5513235,34.3715616,6037920313.0
1718,570.0,581.0,,1861.0,85.1,0.23,1873.0,0.71,6.0,0.29,119786.0,598400.0,29.0,3062.0,0.0,1085.0,0.27,0.12,779.0,2740.0,177.0,0.0,-118.5248234,34.4030093,6037920314.0
1719,633.0,385.0,,1167.0,112.4,0.25,1949.0,0.78,6.2,0.2,105578.0,521300.0,31.0,2919.0,0.0,1368.0,0.15,0.1,570.0,2347.0,172.0,0.0,-118.5490972,34.3826426,6037920322.0
1720,1256.0,1580.0,,1831.0,85.0,0.27,2290.0,0.58,4.6,0.22,137717.0,580200.0,37.5,6725.0,7.3,1167.0,0.5,0.07,807.0,2964.0,388.0,0.0,-118.5979228,34.3510162,6037920326.0
1721,299.0,517.0,,2046.0,100.0,0.18,2001.0,0.7,4.3,0.13,154764.0,851700.0,37.3,2066.0,5.5,1538.6825581395349,0.53,0.14,1172.0,3708.0,65.0,0.0,-118.5679312,34.4146918,6037920328.0
1722,914.0,820.0,,1873.0,127.9,0.31,2046.0,0.71,4.6,0.19,107410.0,516700.0,32.2,5478.0,5.1,1538.6825581395349,0.37,0.1,614.0,2346.0,360.0,0.0,-118.5503607,34.4105552,6037920329.0
1723,641.0,1114.0,,1949.0,89.1,0.24,2046.0,0.75,4.7,0.2,105146.0,473700.0,34.7,5071.0,1.6,1167.0,0.44,0.06,731.0,2081.0,292.0,0.0,-118.5606309,34.4044037,6037920330.0
